	title	page_length	last_touched	lastrevid
10069	Zinc finger protein 669	409	2022-03-11T23:46:15Z	1002813651
10070	ALG13	6356	2022-03-11T23:24:28Z	1040192776
10071	CPSF7	4347	2022-03-11T23:07:39Z	1040147316
10072	BAALC	15131	2022-03-13T19:48:28Z	1039887921
10073	RPAP2	7634	2022-03-11T23:27:43Z	1032190481
10074	CBLL1	3609	2022-03-11T23:31:51Z	1050288944
10075	UBA5	6924	2022-03-11T23:05:20Z	1060106144
10076	Podocan like 1	362	2022-03-11T23:53:57Z	822972363
10077	HDAC11	5630	2022-03-11T23:05:20Z	1075878970
10078	Caspase activity and apoptosis inhibitor 1	3155	2022-03-11T23:07:39Z	1040400812
10079	PLBD1	6225	2022-03-11T23:28:47Z	1076322546
10080	LPCAT1	1134	2022-03-11T23:32:42Z	950616917
10081	Zinc finger protein 613	472	2022-03-11T23:46:15Z	1002881610
10082	Proline rich 5 like	1254	2022-03-11T23:50:38Z	1044396676
10083	Duodenal cytochrome B	4461	2022-03-11T22:54:09Z	1053271770
10084	Nucleoporin 85	9193	2022-03-19T23:19:12Z	1032029340
10085	Morn repeat containing 1	15276	2022-03-11T23:22:06Z	1043546745
10086	Pyridine nucleotide-disulphide oxidoreductase domain 1	1571	2022-03-11T23:55:48Z	995344973
10087	SETD6	5603	2022-03-11T23:34:21Z	1044803800
10088	C2orf54	5453	2022-03-11T23:28:52Z	1065355007
10089	TCEAL4	5533	2022-03-11T23:05:33Z	1045645840
10090	MRM1 (gene)	821	2022-03-12T00:03:34Z	1048126053
10091	Homeobox protein NANOG	21978	2022-03-11T22:46:30Z	1032191584
10092	ADM2	3958	2022-03-11T23:05:33Z	1039381500
10093	SPEF2	4825	2022-03-11T23:05:46Z	1044829190
10094	DOK3	4547	2022-03-11T23:05:46Z	1040793219
10095	TNIP3 (gene)	4109	2022-03-11T23:56:15Z	996006965
10096	Zinc finger protein 696	407	2022-03-11T23:46:10Z	1002934209
10097	L2HGDH	8401	2022-03-11T23:05:46Z	1042907778
10098	Dehydrodolichyl diphosphate synthase	5324	2022-03-11T23:07:39Z	1040831402
10099	Pleckstrin homology domain containing S1	735	2022-03-11T23:53:01Z	995408881
10100	PAQR6	639	2022-03-11T23:49:22Z	1003712152
10101	CEP76	4432	2022-03-11T23:22:25Z	1040123111
10102	JADE1	47524	2022-03-11T23:05:20Z	1068412786
10103	Wd repeat domain 76	1819	2022-03-11T23:55:12Z	995921128
10104	GPR177	4402	2022-03-11T23:07:39Z	1048598762
10105	CPED1	6540	2022-03-11T23:05:21Z	1040146418
10106	DSN1	5778	2022-03-11T23:07:39Z	1047044000
10107	POF1B	3028	2022-03-11T23:05:46Z	1043943284
10108	GREB1L	434	2022-03-11T23:44:54Z	798155833
10109	Dock5	4800	2022-03-11T23:10:19Z	1021872752
10110	TMEM156	11854	2022-03-11T23:46:21Z	1045989354
10111	RMI1	5884	2022-03-11T23:05:46Z	1044562654
10112	NIP30	4075	2022-03-11T23:05:46Z	1043633639
10113	PHC3	5431	2022-03-11T23:05:33Z	1043928404
10114	Fam188a	6716	2022-03-11T23:34:50Z	995739694
10115	WWC2	10121	2022-03-11T23:38:27Z	982955774
10116	DGLUCY	11150	2022-03-11T23:05:20Z	1040770858
10117	NRSN2	5167	2022-03-11T23:05:33Z	1043643440
10118	SLC8B1	2415	2022-03-11T23:37:41Z	993656956
10119	PANK2 (gene)	6610	2022-03-18T00:33:22Z	1043909037
10120	Zinc finger protein 556	381	2022-03-11T23:56:28Z	1002817810
10121	TRPM3	12381	2022-03-11T23:03:27Z	1075834094
10122	FAM106A	423	2022-03-11T23:53:42Z	822894534
10123	GPR157	2577	2022-03-11T23:04:30Z	1041385385
10124	PGAP1	1256	2022-03-11T23:46:58Z	995320029
10125	DCAF17	3189	2022-03-11T23:24:56Z	1040765190
10126	MAP3K19	424	2022-03-11T23:53:40Z	1023652671
10127	VCPIP1	5084	2022-03-11T23:05:02Z	1045953559
10128	LRRC8E	9818	2022-03-11T23:07:39Z	1032300136
10129	ZNF703	9958	2022-03-13T20:04:00Z	1073321150
10130	MPGES-2	21230	2022-03-11T23:21:20Z	1043230713
10131	FRAS1	8814	2022-03-11T23:07:06Z	1075479737
10132	UXS1	6429	2022-03-11T23:05:33Z	1045927714
10133	ZC3H12A	1035	2022-03-11T23:32:50Z	951640085
10134	ASRGL1	5704	2022-03-11T23:07:39Z	982939366
10135	CENPT	5736	2022-03-11T23:05:33Z	1040121999
10136	EDC3	6913	2022-03-11T23:05:21Z	1040931378
10137	NAA15	24726	2022-03-11T23:05:01Z	1047556389
10138	ABHD18	7164	2022-03-14T04:56:49Z	1077020229
10139	MOGAT2	4157	2022-03-11T23:07:39Z	994730476
10140	IFT74	2412	2022-03-11T23:22:50Z	1032975663
10141	SPSB1	3798	2022-03-11T23:05:21Z	1044831612
10142	TEDC2	15910	2022-03-11T23:59:27Z	1075537199
10143	Kiaa0226 like	2234	2022-03-11T23:49:20Z	996003125
10144	CEP290	12370	2022-03-11T23:04:59Z	1040122823
10145	TTI2	1135	2022-03-11T23:49:33Z	995767860
10146	Transmembrane protein 134	4432	2022-03-11T23:39:11Z	1059524869
10147	Transmembrane protein 254	6237	2022-03-13T20:34:10Z	1071716399
10148	RNF34	5650	2022-03-11T23:05:33Z	1044571221
10149	MUS81	11557	2022-03-11T23:05:02Z	1032062495
10150	HKDC1	5241	2022-03-11T23:45:04Z	1058643475
10151	FBXO11	8980	2022-03-11T23:05:21Z	1041171056
10152	CHD9	8428	2022-03-11T23:05:33Z	1040125573
10153	OPA3	5437	2022-03-11T23:05:05Z	1043795215
10154	SPG11	3601	2022-03-11T23:07:39Z	994392087
10155	ARMC9	3570	2022-03-11T23:05:21Z	994453271
10156	ALPK1	4260	2022-03-11T23:05:33Z	1075477353
10157	RAB11FIP1	7917	2022-03-11T23:05:01Z	1044534716
10158	NUBPL	9579	2022-03-11T23:43:00Z	1048212847
10159	PAAF1	3806	2022-03-11T23:05:46Z	1032110574
10160	ORAI2	4702	2022-03-11T23:07:39Z	1043802119
10161	RUFY1	3676	2022-03-11T23:05:46Z	1044578102
10162	WDR26	3245	2022-03-11T23:07:39Z	1046067092
10163	Mannosyltransferase	339	2022-02-21T21:04:53Z	917518881
10164	ELL3	2007	2022-03-11T23:38:59Z	951410017
10165	PREX2	3805	2022-03-11T23:30:39Z	1047193790
10166	CEP63	4983	2022-03-11T23:05:46Z	993714187
10167	FAM214B	18131	2022-03-12T00:05:38Z	1025684441
10168	EFHC2	11287	2022-03-11T23:30:36Z	1040933172
10169	TRIM45	7632	2022-03-11T23:27:43Z	1032106845
10170	EDEM3	3901	2022-03-11T23:05:46Z	1040931531
10171	ITPKC	3139	2022-03-13T19:46:59Z	907085959
10172	SCUBE1	4040	2022-03-11T23:51:30Z	1023468496
10173	CDK5RAP3	6815	2022-03-11T23:05:01Z	1040117614
10174	WD Repeat and Coiled Coil Containing Protein	29953	2022-03-12T00:03:30Z	1065355586
10175	MED28	6610	2022-03-13T19:44:00Z	994456308
10176	Flavin adenine dinucleotide synthetase 1	702	2022-03-11T23:46:39Z	1003706018
10177	PDGFD	6082	2022-03-11T23:05:05Z	1043921312
10178	Tet methylcytosine dioxygenase 1	15871	2022-03-20T21:51:42Z	1052906360
10179	EPC1	5289	2022-03-11T23:05:05Z	1040943883
10180	CEP70	3744	2022-03-11T23:07:39Z	1040123048
10181	PUS1	4740	2022-03-11T23:05:46Z	1043971891
10182	ABTB1	3619	2022-03-11T23:07:39Z	1075724326
10183	WNT10A	6013	2022-03-11T23:22:19Z	1046069536
10184	ULBP2	5939	2022-03-11T23:05:20Z	1032239658
10185	ULBP1	5845	2022-03-11T23:05:20Z	1032053330
10186	DNAJC5	16062	2022-03-11T23:05:05Z	1040781051
10187	ADAM33	7569	2022-03-11T23:04:57Z	992606461
10188	KCNIP4	6441	2022-03-11T23:05:46Z	1073039494
10189	PNPLA3	6385	2022-03-11T23:05:46Z	1072072004
10190	BPI fold-containing family B member 2	2543	2022-03-11T23:05:33Z	995324704
10191	TRAF3IP3	8644	2022-03-11T23:05:46Z	1032067435
10192	COASY	7040	2022-03-11T23:05:02Z	1040140321
10193	Tankyrase 2	6698	2022-03-11T23:05:20Z	993909257
10194	RNF39	3391	2022-03-11T23:07:39Z	1044571293
10195	PDCD1LG2	18780	2022-03-19T20:55:01Z	1043918086
10196	CD276	8221	2022-03-19T20:55:01Z	1044925553
10197	UBXN6	3525	2022-03-11T23:30:23Z	1048437008
10198	Thiamine transporter 2	8175	2022-03-15T12:38:42Z	1045739366
10199	Testis specific 10	2531	2022-03-11T23:51:33Z	997350390
10200	AKNA	5803	2022-03-11T23:30:23Z	1032982091
10201	ESX1	3075	2022-03-11T23:07:39Z	1040947928
10202	TMEM22	3077	2022-03-11T23:07:39Z	1045660216
10203	ACAD10	5828	2022-03-11T23:43:15Z	977480082
10204	KIAA1683	4124	2022-03-11T23:05:21Z	1042815082
10205	TTYH3	689	2022-03-12T00:03:34Z	950601468
10206	Choline transporter-like protein 4	4535	2022-03-15T12:38:42Z	1040506125
10207	Von willebrand factor a domain containing 7	806	2022-03-11T23:48:02Z	1033820006
10208	G6B	4719	2022-03-11T23:05:33Z	1041366774
10209	TSEN2	3603	2022-03-11T23:07:39Z	1045680760
10210	NDFIP1	3968	2022-03-11T23:53:00Z	1043624922
10211	THAP7	3055	2022-03-11T23:07:39Z	1046534780
10212	STARD5	11394	2022-03-11T23:05:21Z	1044836514
10213	ZNF34	2965	2022-03-11T23:05:46Z	991782182
10214	Collagen, type XVIII, alpha 1	8135	2022-03-11T23:04:42Z	1075839338
10215	Integrator complex subunit 5	755	2022-03-11T23:52:54Z	816308566
10216	ASXL3	1002	2022-03-11T23:37:28Z	995370290
10217	ZNF436	3064	2022-03-11T23:07:39Z	1046196275
10218	Endonuclease/exonuclease/phosphatase family domain containing 1	1728	2022-03-11T23:55:50Z	1055701283
10219	DUSP16	6362	2022-03-11T23:05:21Z	1040796259
10220	ZFP91	4277	2022-03-11T23:05:33Z	1046193130
10221	APOL6	3793	2022-03-11T23:05:33Z	1039396456
10222	APOL3	4963	2022-03-11T23:05:46Z	1043998451
10223	TAS1R2	10128	2022-03-11T23:04:39Z	1045641477
10224	TAS1R1	10205	2022-03-11T23:04:39Z	1045641377
10225	GRIP2	6265	2022-03-11T23:05:05Z	1032053371
10226	KDM7A	954	2022-03-11T23:47:02Z	996027105
10227	SETD7	5203	2022-03-11T23:05:05Z	1070155233
10228	ILKAP	3502	2022-03-11T23:05:46Z	1032022307
10229	TUBB1	5678	2022-03-11T23:05:05Z	1045683122
10230	WNT5B	3950	2022-03-11T23:05:46Z	1046092211
10231	ZBP1	6840	2022-03-11T23:07:39Z	1046191863
10232	SLC2A10	5625	2022-03-15T12:38:42Z	1044815453
10233	KCNH6	2533	2022-03-11T23:09:09Z	1042808882
10234	Collectin-12	4152	2022-03-12T00:02:20Z	995179193
10235	CLPTM1L	10192	2022-03-11T23:23:51Z	1040137969
10236	OR5AC2	1993	2022-03-11T23:05:06Z	1043800187
10237	OR11H1	2221	2022-03-11T23:05:06Z	1043796297
10238	OR4K15	1615	2022-03-11T23:05:06Z	1043798939
10239	OR8J3	1169	2022-03-11T23:05:06Z	1043801907
10240	OR51G2	1911	2022-03-11T23:05:06Z	1043799482
10241	OR51E2	6262	2022-03-11T23:05:06Z	1043799389
10242	OR4P4	1718	2022-03-11T23:05:06Z	992282774
10243	OR4C15	1615	2022-03-11T23:05:06Z	1043798612
10244	OR4A5	2181	2022-03-11T23:05:06Z	1043798531
10245	OR4A16	1615	2022-03-11T23:05:06Z	1043798496
10246	OR4A15	1864	2022-03-11T23:05:06Z	1043798483
10247	OR10W1	2172	2022-03-11T23:05:06Z	1043796227
10248	OR2AE1	1901	2022-03-11T23:05:06Z	994726748
10249	OR4F16	1624	2022-03-11T23:05:06Z	1043798822
10250	OR6N2	1611	2022-03-11T23:05:06Z	1043801217
10251	OR6K2	1609	2022-03-11T23:05:06Z	1043801128
10252	OR2G3	2104	2022-03-11T23:05:06Z	1043797769
10253	OR2G2	2108	2022-03-11T23:05:06Z	1043797753
10254	OR2C3	3016	2022-03-11T23:05:06Z	1043797649
10255	GRINL1A	4037	2022-03-11T23:05:33Z	1041390834
10256	GPR63	3103	2022-03-11T23:04:30Z	1041386607
10257	RSPH6A	4131	2022-03-11T23:24:37Z	1044577386
10258	CFHR5	5892	2022-03-11T23:05:46Z	1069494590
10259	Dendrocyte expressed seven transmembrane protein	4367	2022-03-11T23:40:31Z	997789977
10260	HM13	9047	2022-03-11T23:05:00Z	1041638111
10261	SGPP1	3516	2022-03-11T23:05:46Z	1044806722
10262	SLC38A1	4251	2022-03-11T23:05:46Z	1044815858
10263	TMX1	3586	2022-03-11T23:05:46Z	1045661728
10264	Leucine rich repeat containing 3	467	2022-03-11T23:47:21Z	1075842094
10265	FBXO38	411	2022-03-12T00:00:49Z	914202420
10266	TDRD3	2889	2022-03-11T23:07:39Z	1045647756
10267	ECOP	4893	2022-03-11T23:05:05Z	1070281320
10268	FAM49A	4359	2022-03-11T23:07:39Z	1041167620
10269	YIPF5	4835	2022-03-11T23:05:20Z	1046178561
10270	MAGED4B	4088	2022-03-11T23:05:46Z	1043204170
10271	TRIM11	3714	2022-03-11T23:07:39Z	1045673619
10272	LMAN2L	4470	2022-03-11T23:05:06Z	1042915067
10273	C1orf21	14254	2022-03-14T04:31:40Z	1077016248
10274	NDEL1	10419	2022-03-11T23:04:57Z	1043624873
10275	TXNDC5	3506	2022-03-11T23:05:33Z	982997043
10276	ACTL8	555	2022-03-11T23:32:44Z	1003897876
10277	CLPB	18724	2022-03-11T23:07:39Z	1040137881
10278	ANKRD13C	3178	2022-03-11T23:05:46Z	1003863010
10279	APOLD1	939	2022-03-11T23:32:44Z	797879016
10280	CCDC130	23016	2022-03-11T23:34:49Z	1040092432
10281	Collagen, type XXI, alpha 1	1066	2022-03-11T23:11:47Z	822660872
10282	PLA2G12A	3698	2022-03-11T23:07:39Z	1043937399
10283	LBH (gene)	4502	2022-03-11T23:05:06Z	1042909251
10284	FIP1L1	26596	2022-03-11T23:04:57Z	1075479794
10285	SNX27	3944	2022-03-11T23:05:33Z	1003715592
10286	ANP32E	3829	2022-03-11T23:05:20Z	1003707918
10287	NIPA2	4322	2022-03-11T23:07:39Z	1043633892
10288	ACSBG2	2552	2022-03-11T23:07:39Z	951285955
10289	CAB39L	2539	2022-03-11T23:07:39Z	1040084431
10290	ITM2C	6796	2022-03-11T23:05:00Z	1042058772
10291	TSPAN14	772	2022-03-11T23:57:18Z	1075476877
10292	DNA replication factor CDT1	11812	2022-03-11T23:04:56Z	1071454631
10293	KAZALD1	4047	2022-03-11T23:05:33Z	1042805550
10294	UNC93B1	7071	2022-03-11T23:05:33Z	1045921843
10295	DEFB126	3536	2022-03-11T23:07:39Z	1040769440
10296	Shc binding and spindle associated 1 like	785	2022-03-11T23:56:09Z	1003867421
10297	MAP1LC3B	41202	2022-03-11T23:04:58Z	1043206509
10298	CCNL2	4014	2022-03-11T23:05:33Z	1040095706
10299	TMEM49	3857	2022-03-11T23:07:39Z	1045660602
10300	C6orf62	7661	2022-03-11T23:51:17Z	1045772407
10301	ISCA1	2576	2022-03-11T23:05:46Z	994719270
10302	LOC81691	2730	2022-03-11T23:07:39Z	1070281341
10303	Amnionless	4847	2022-03-11T23:24:23Z	1039543267
10304	OR5V1	2713	2022-03-11T23:05:06Z	1043800945
10305	OR2B2	2090	2022-03-11T23:05:06Z	1043797553
10306	Dock8	9604	2022-03-11T23:05:46Z	992544520
10307	PPP1R14C	2902	2022-03-11T23:07:39Z	1043950303
10308	NUAK2	5557	2022-03-11T23:05:06Z	1043644919
10309	ADAMTS12	4279	2022-03-11T23:07:39Z	1039379324
10310	TLR10	6310	2022-03-19T20:55:01Z	1072608171
10311	ADAMTS10	4684	2022-03-11T23:05:33Z	1039379302
10312	OR12D3	3481	2022-03-11T23:05:06Z	1043796410
10313	NETO1	3368	2022-03-11T23:39:14Z	1043629014
10314	SBF2	5160	2022-03-11T23:05:20Z	1044794530
10315	RNF146	3129	2022-03-11T23:05:46Z	1044570542
10316	SPRY4	4231	2022-03-11T23:07:39Z	1053700619
10317	MED25	5920	2022-03-11T23:05:20Z	1043218374
10318	RAB1B	7102	2022-03-11T23:05:00Z	1044535667
10319	LAS1L	4198	2022-03-11T23:05:33Z	1042908933
10320	FAHD1	6176	2022-03-11T23:05:33Z	1041166351
10321	Cdk5 and abl enzyme substrate 2	750	2022-03-11T23:50:41Z	995997426
10322	KIF18A	4723	2022-03-11T23:05:06Z	1042815695
10323	Zinc finger protein 93	736	2022-03-11T23:49:29Z	1046209049
10324	PCDH11Y	2095	2022-03-11T23:19:37Z	1049510244
10325	FCRL5	5228	2022-03-19T20:55:02Z	1041173518
10326	FCRL4	3562	2022-03-11T23:07:39Z	1041173466
10327	TCF7L1	12324	2022-03-11T23:27:43Z	1032144166
10328	ADP-specific glucokinase	4862	2022-03-13T19:43:30Z	1032339644
10329	SH3BGRL3	7020	2022-03-11T23:07:39Z	1044807417
10330	SF3B5	2852	2022-03-11T23:07:39Z	1044804675
10331	INO80B (gene)	930	2022-03-11T23:49:32Z	958645605
10332	CCDC70	3592	2022-03-11T23:07:39Z	1040092893
10333	ADP/ATP translocase 4	12847	2022-03-15T12:38:42Z	1075477124
10334	PUS7L	9834	2022-03-11T23:05:46Z	1043971960
10335	PMFBP1	2835	2022-03-11T23:07:39Z	1043941856
10336	LRRC48	3912	2022-03-11T23:05:33Z	1042919267
10337	ABHD11	2897	2022-03-11T23:07:39Z	1039373775
10338	RAB33B	3441	2022-03-11T23:07:39Z	1044536398
10339	CDCA3	3583	2022-03-11T23:07:39Z	1040115173
10340	MXD3	2258	2022-03-11T23:35:11Z	1043243168
10341	ARHGAP24	4431	2022-03-11T23:05:20Z	1075478225
10342	DDX59	3034	2022-03-11T23:07:39Z	1059450922
10343	Epiplakin	7850	2022-03-11T23:05:01Z	1071030224
10344	PLVAP	3310	2022-03-11T23:05:46Z	1043941341
10345	TTC25	2736	2022-03-11T23:07:39Z	1045682281
10346	NUF2	7564	2022-03-11T23:05:00Z	1043645823
10347	FAM110A	13940	2022-03-12T00:06:33Z	1033832596
10348	Allograft inflammatory factor 1-like	4872	2022-03-11T23:05:21Z	1039517791
10349	DNAL1	1614	2022-03-11T23:24:37Z	992468447
10350	RILP (gene)	6036	2022-03-11T23:05:02Z	1044561067
10351	COG3	5306	2022-03-11T23:05:05Z	951405182
10352	GPR101	2401	2022-03-11T23:04:30Z	997938485
10353	TAAR8	3438	2022-03-11T23:04:38Z	1045636582
10354	MFRP	3467	2022-03-16T06:18:40Z	1043221171
10355	THAP2	4196	2022-03-11T23:07:39Z	1045653207
10356	RASSF5	8304	2022-03-11T23:04:57Z	1032255580
10357	NUDT12	3843	2022-03-11T23:05:46Z	1043645315
10358	SOX7	5599	2022-03-11T23:55:53Z	1032045011
10359	BCL2L12	5438	2022-03-11T23:05:46Z	1039892570
10360	RTP3 (gene)	9843	2022-03-12T00:06:34Z	997416748
10361	TMEM47	3539	2022-03-11T23:05:21Z	858259750
10362	CCM2	10335	2022-03-11T23:05:02Z	1040095300
10363	ZMIZ2	3177	2022-03-11T23:05:21Z	1001760691
10364	FAM107B	10317	2022-03-11T23:22:08Z	1041778949
10365	Selenoprotein o	1376	2022-03-11T23:55:48Z	995907602
10366	CCDC3	2919	2022-03-11T23:07:39Z	1040092510
10367	FAM167A	10056	2022-03-11T23:39:10Z	1073576188
10368	DYNLRB1	6514	2022-03-11T23:05:05Z	1040797765
10369	TEKT1	2827	2022-03-11T23:24:59Z	1045649177
10370	TLN2	18757	2022-03-11T23:31:10Z	1045656821
10371	SESN2	5880	2022-03-11T23:07:39Z	1044803606
10372	Cysteine rich secretory protein lccl domain containing 1	559	2022-03-14T04:54:22Z	1077019908
10373	CD99L2	2967	2022-03-11T23:07:39Z	1040112183
10374	TRAPPC9	4181	2022-03-11T23:51:36Z	1045671610
10375	CALN1	2522	2022-03-11T23:05:46Z	994771692
10376	JAM3	8965	2022-03-11T23:04:57Z	1042735920
10377	FERMT3	11983	2022-03-11T23:24:44Z	1076324979
10378	TRPT1	710	2022-03-11T23:03:27Z	1075834059
10379	NRIP2	3440	2022-03-11T23:05:46Z	1043643198
10380	Espin (protein)	8000	2022-03-11T23:24:52Z	1041068142
10381	CRISPLD2	4456	2022-03-14T04:54:28Z	1077019921
10382	YPEL3	13467	2022-03-11T23:24:14Z	1071813945
10383	FAM57B	3208	2022-03-11T23:07:39Z	1041167673
10384	RIOK1	11775	2022-03-12T00:01:39Z	1068883409
10385	ATG10	4741	2022-03-11T23:05:05Z	1039404456
10386	ITCH	8712	2022-03-11T22:59:25Z	1062605986
10387	H2AFB3	4466	2022-03-11T23:29:52Z	1032268053
10388	TFAP2D	1284	2022-03-13T19:47:45Z	991815474
10389	GRWD1	3575	2022-03-11T23:05:33Z	1032287130
10390	L3MBTL2	8640	2022-03-11T23:05:20Z	1032246459
10391	Lon peptidase 2, peroxisomal	1441	2022-03-11T23:53:34Z	996034238
10392	TAS1R3	12172	2022-03-11T23:04:39Z	1045641585
10393	KCNK16	3672	2022-03-11T23:09:14Z	1039565832
10394	USP26	3369	2022-03-13T19:43:08Z	950645519
10395	Kruppel like factor 16	1680	2022-03-11T23:56:14Z	1029124584
10396	Transmembrane and tetratricopeptide repeat containing 1	441	2022-03-11T23:46:50Z	801017755
10397	ATPase Domain 3B	4699	2022-03-12T00:03:39Z	1013836686
10398	TAF3	3580	2022-03-11T23:07:39Z	1045638423
10399	RSPH3	1767	2022-03-11T23:24:37Z	1044577323
10400	RAB34	4318	2022-03-11T23:05:21Z	1044536467
10401	Hemicentin 1	5066	2022-03-11T23:05:06Z	1003879871
10402	GPR61	4628	2022-03-11T23:07:39Z	1041386575
10403	TBC1D10A	8928	2022-03-11T23:05:33Z	1045642899
10404	CDCA7	4547	2022-03-11T23:05:21Z	1040115283
10405	Tetraspanin 10	411	2022-03-11T23:49:55Z	993297649
10406	GSG2	2958	2022-03-11T23:07:39Z	1041391351
10407	STARD3NL	4885	2022-03-11T23:05:20Z	1044836371
10408	STK40	3187	2022-03-11T23:05:46Z	1044839881
10409	SPRTN	7038	2022-03-11T23:05:33Z	1044831335
10410	HDAC10	6624	2022-03-11T23:05:21Z	1041612849
10411	EIF2A	8306	2022-03-11T23:05:02Z	1040935600
10412	Tm2 domain containing 1	1722	2022-03-11T23:51:24Z	1003868310
10413	Testis specific serine kinase 1b	574	2022-03-11T23:56:03Z	846532957
10414	IMMP2L	4208	2022-03-11T23:44:45Z	936637072
10415	Sodium bicarbonate transporter-like protein 11	6372	2022-03-15T12:38:42Z	1045368165
10416	FAM234A	19	2021-09-27T20:11:03Z	848630202
10417	ITFG3	9551	2022-03-11T23:05:46Z	1046865067
10418	CCDC8	2507	2022-03-11T23:29:04Z	797985773
10419	Neurocalcin	3380	2022-03-13T19:34:47Z	977504118
10420	FAM172A	3100	2022-03-11T23:07:39Z	1041167056
10421	BRIP1	11846	2022-03-11T23:04:58Z	1074795286
10422	CTTNBP2	7607	2022-03-11T23:05:46Z	1032206062
10423	REG4	6264	2022-03-11T23:05:20Z	1044553338
10424	KREMEN1	6401	2022-03-11T23:07:39Z	1042823609
10425	Obscurin	21753	2022-03-11T23:05:01Z	1043808814
10426	GPR98	8205	2022-03-11T23:04:19Z	1073039480
10427	Magnesium transporter protein 1	4786	2022-03-11T23:05:06Z	1070328969
10428	Dysbindin	6192	2022-03-11T23:01:23Z	992530806
10429	KIRREL2	3627	2022-03-11T23:05:46Z	1042817892
10430	HDHD2	3053	2022-03-11T23:07:39Z	1041614062
10431	Transmembrane protein 222	10629	2022-03-11T23:05:46Z	1045843998
10432	TEX35	3861	2022-03-11T23:05:33Z	1045650167
10433	FTS and Hook-interacting protein	4267	2022-03-11T23:05:21Z	995232952
10434	Sodium/bile acid cotransporter 7	3569	2022-03-15T12:38:42Z	1045369615
10435	Protein FAM186B	3028	2022-03-11T23:07:39Z	1044415317
10436	HORMAD1	6161	2022-03-11T23:07:39Z	1036176542
10437	MYCBPAP (gene)	756	2022-03-11T23:49:59Z	1066840597
10438	QRICH2	7788	2022-03-11T23:34:28Z	1044519139
10439	FSCB	2112	2022-03-11T23:38:16Z	950601597
10440	TKTL2	3335	2022-03-11T23:05:46Z	1045655623
10441	KBTBD7	3437	2022-03-11T23:05:46Z	1042805659
10442	ANKRD27	4135	2022-03-11T23:05:21Z	1039391495
10443	ENKD1	3547	2022-03-11T23:05:46Z	1046504170
10444	CCDC55	3837	2022-03-11T23:05:33Z	1040092664
10445	RAB6C	4514	2022-03-11T23:05:33Z	1044537811
10446	ARL6	6431	2022-03-11T23:05:05Z	1073039383
10447	USP44	3720	2022-03-11T23:05:21Z	1055441408
10448	PCBD2	3563	2022-03-11T23:05:46Z	1043914409
10449	PRAM1	5221	2022-03-11T23:05:20Z	1032161237
10450	PCGF6	4770	2022-03-11T23:05:21Z	1043915722
10451	Pyroglutamylated RFamide peptide receptor	4770	2022-03-11T23:04:30Z	1044463386
10452	Zinc finger protein 394	779	2022-03-11T23:46:38Z	995983117
10453	Leucine-rich repeats and iq motif containing 1	7517	2022-03-11T23:46:55Z	1009941454
10454	WDR75	5212	2022-03-11T23:16:41Z	907884930
10455	CEP78	3944	2022-03-11T23:22:33Z	1032974020
10456	USP42	2921	2022-03-11T23:07:39Z	1045925987
10457	TOMM40L	3454	2022-03-11T23:05:33Z	1045665258
10458	UTP15	4208	2022-03-11T23:05:46Z	1045926887
10459	EVA1A	1464	2022-03-11T23:38:42Z	982948790
10460	ZNF644	2615	2022-03-11T23:26:42Z	1046196533
10461	KAT8	7077	2022-03-11T23:05:05Z	1042805299
10462	PPP1R1B	28983	2022-03-11T23:04:57Z	1043950812
10463	RNASEH2C	2604	2022-03-11T23:50:25Z	1059241864
10464	ARID5B	5613	2022-03-11T23:05:33Z	1032245328
10465	KIAA1109	14526	2022-03-11T23:05:46Z	1042814620
10466	ASCC2	3890	2022-03-11T23:05:21Z	1032265906
10467	NLRC5	3991	2022-03-11T23:22:31Z	1043635406
10468	C19orf44	9754	2022-03-11T23:55:41Z	1076320753
10469	Chromosome 19 open reading frame 44	22	2022-03-10T14:20:36Z	1076320838
10470	ANTXR1	7667	2022-03-11T23:04:57Z	1039392160
10471	LOXL4	5029	2022-03-11T23:05:21Z	1073441218
10472	POLR1B	4948	2022-03-11T23:05:05Z	1043944481
10473	SLA2	3178	2022-03-11T23:07:39Z	994737806
10474	MFSD7	1317	2022-03-11T23:42:48Z	829569980
10475	MINDY4	1500	2022-03-11T23:16:40Z	946565296
10476	MLSTD2	3648	2022-03-11T23:07:39Z	1043227020
10477	SLITRK6	4224	2022-03-11T23:05:46Z	994429479
10478	SETD3 (gene)	4479	2022-03-11T23:54:07Z	1064905850
10479	USP48	4847	2022-03-11T23:05:21Z	1045926184
10480	TXNDC2	3611	2022-03-11T23:07:39Z	1045684398
10481	MEX3B	3451	2022-03-11T23:05:33Z	798857596
10482	Zinc finger protein 541	408	2022-03-11T23:46:24Z	1002803712
10483	TMEM117	3033	2022-03-11T23:07:39Z	1045659465
10484	TBC1D3	4474	2022-03-11T23:05:21Z	1045643030
10485	WDR24	3044	2022-03-11T23:07:39Z	1046067069
10486	RGPD5	5840	2022-03-11T23:07:39Z	994660468
10487	SPATC1L	2898	2022-03-11T23:07:39Z	1075844703
10488	NBPF3	11448	2022-03-11T23:05:21Z	1055828392
10489	C2orf16	18709	2022-03-11T23:58:32Z	984443127
10490	Coiled-coil domain-containing protein 135	10656	2022-03-11T23:21:01Z	1046504687
10491	LRRC8C	9384	2022-03-11T23:52:06Z	1042919412
